num_threads,l2_assoc,accel_clock_time,num_accels,l2_size,total_time (ns),total_accel_time (ns),total_energy (nJ),fu_energy (nJ),spad_energy (nJ),llc_leakage_energy (nJ),llc_dynamic_energy (nJ),total_area (uM^2),fu_area,mem_area,num_sp_multiplier,num_sp_adder,num_dp_multiplier,num_dp_adder,num_trig_unit,num_multiplier,num_adder,num_bit_wise,num_shifter,num_register
1,16,1,8,524288,378267,177453,10742.34,5287.68,545.32,4148.34,761.01,14130980,5011889,9119120,0,0,0,0,0,153,1060,270,124,13056
1,32,2,8,524288,554626,241542,17035.09,4924.38,558.78,10055.2,1496.73,13843020,4723923,9119120,0,0,0,0,0,153,1060,270,124,13057
1,8,2,8,524288,554634,241550,28526.14,19697.2,1318.86,7081.73,428.35,13843020,4723923,9119120,0,0,0,0,0,153,1060,270,124,13057
1,4,8,8,524288,1710312,679864,27792.72,8169.46,746.33,18563.38,313.55,13798050,4678987,9119120,0,0,0,0,0,161,1060,270,124,13064
1,16,4,8,1048576,937136,386552,23392.33,5895.29,622.2,16000,874.84,13763520,4644452,9119120,0,0,0,0,0,153,1060,270,124,13056
1,8,8,4,1048576,1628952,653912,36979.86,6999.47,550.89,25843.16,3586.35,6901010,2341479,4559560,0,0,0,0,0,81,532,136,64,6532
1,16,1,4,1048576,341001,148856,15577.52,3435.59,321.45,5822.01,5998.47,7069140,2509597,4559560,0,0,0,0,0,77,532,136,64,6528
1,16,8,4,1048576,1628544,653520,41421.15,6997.89,550.75,27804.62,6067.88,6901010,2341479,4559560,0,0,0,0,0,81,532,136,64,6532
1,8,1,8,524288,378267,177453,12758.92,5287.69,2224.63,4829.83,416.78,14130980,5011889,9119120,0,0,0,0,0,153,1060,270,124,13056
1,32,1,4,1048576,340993,148848,26315.86,3435.55,321.45,11222.28,11336.58,7069140,2509597,4559560,0,0,0,0,0,77,532,136,64,6528
1,4,1,4,1048576,341169,148568,11620.89,3438.25,321.68,4908.19,2952.76,7069140,2509597,4559560,0,0,0,0,0,77,532,136,64,6528
1,32,8,8,524288,1709504,679792,41097.21,8168.44,360.52,30992.79,1575.46,13798050,4678987,9119120,0,0,0,0,0,161,1060,270,124,13064
1,8,4,4,1048576,873176,350636,22211.74,4375.22,405.32,13852.85,3578.34,6883760,2324224,4559560,0,0,0,0,0,77,532,136,64,6528
1,8,1,4,1048576,339763,147492,12685.33,3429.61,320.94,5390.31,3544.47,7069140,2509597,4559560,0,0,0,0,0,77,532,136,64,6528
1,16,2,8,1048576,554630,241546,15676.53,4924.42,432.1,9469.36,850.65,13843020,4723923,9119120,0,0,0,0,0,153,1060,270,124,13057
1,32,1,8,1048576,378267,177453,24988.91,10190.49,785.22,12448.99,1564.2,14130980,5011889,9119120,0,0,0,0,0,153,1060,270,124,13056
1,4,2,8,524288,551032,237902,11714.82,4881.49,555.57,5980.79,296.97,13842830,4723731,9119120,0,0,0,0,0,153,1060,270,124,13056
1,16,8,8,1048576,1709504,679792,38996.96,8168.43,746.25,29186.87,895.4,13798050,4678987,9119120,0,0,0,0,0,161,1060,270,124,13064
1,32,8,4,1048576,1628544,653520,72612.98,6998.09,550.75,53596.36,11467.77,6901010,2341479,4559560,0,0,0,0,0,81,532,136,64,6532
1,8,8,8,1048576,1709504,679792,36344.49,8168.5,525.83,27121.11,529.05,13798050,4678987,9119120,0,0,0,0,0,161,1060,270,124,13064
1,4,8,4,1048576,1628952,653808,33787.09,6998.96,365.99,23434.76,2987.38,6901010,2341479,4559560,0,0,0,0,0,81,532,136,64,6532
1,4,4,8,1048576,937140,386560,20429.71,5895.14,622.2,13482.07,430.3,13763710,4644643,9119120,0,0,0,0,0,153,1060,270,124,13057
1,16,4,4,2097152,873176,350636,35691.27,4375.19,405.32,24156.24,6754.52,6883760,2324224,4559560,0,0,0,0,0,77,532,136,64,6528
1,32,4,8,1048576,937140,386556,39012.7,5895.32,622.21,30841.84,1653.34,13763520,4644452,9119120,0,0,0,0,0,153,1060,270,124,13056
1,4,1,8,524288,378268,177454,26810.92,21150.73,1265.02,4105.65,289.52,14130980,5011889,9119120,0,0,0,0,0,153,1060,270,124,13056
1,8,4,8,1048576,937140,386560,21901.86,5895.13,622.2,14867.63,516.9,13763710,4644643,9119120,0,0,0,0,0,153,1060,270,124,13057
1,16,1,8,1048576,378269,177455,13118.98,5287.69,545.32,6458.3,827.68,14131170,5012081,9119120,0,0,0,0,0,153,1060,270,124,13057
1,32,4,4,2097152,873176,350648,53631.47,4375.24,405.32,36575.77,12275.13,6883760,2324224,4559560,0,0,0,0,0,77,532,136,64,6528
1,16,2,4,2097152,500982,202252,24309.51,3377.38,338.82,13859.57,6733.75,6923670,2364123,4559560,0,0,0,0,0,77,532,136,64,6528
1,32,2,8,1048576,554630,241546,25344,4924.39,558.78,18253.21,1607.63,13843020,4723923,9119120,0,0,0,0,0,153,1060,270,124,13057
1,32,2,4,2097152,500982,202250,36938.77,3377.34,338.81,20985.23,12237.38,6923670,2364123,4559560,0,0,0,0,0,77,532,136,64,6528
1,8,2,4,1048576,501832,202784,15252.35,3384.07,339.43,7961.51,3567.34,6923670,2364123,4559560,0,0,0,0,0,77,532,136,64,6528
1,4,4,4,1048576,873380,350980,18317.83,2479.13,292.95,12564.79,2980.96,6883760,2324224,4559560,0,0,0,0,0,77,532,136,64,6528
1,4,2,4,2097152,500982,202288,18968.04,3378.48,338.92,10359.76,4890.88,6923670,2364123,4559560,0,0,0,0,0,77,532,136,64,6528
1,8,2,8,1048576,554630,241546,14784.86,4924.32,558.78,8799.15,502.61,13842830,4723731,9119120,0,0,0,0,0,153,1060,270,124,13056
1,8,1,8,1048576,378269,177455,12323.27,5287.73,545.31,6001.2,489.03,14131170,5012081,9119120,0,0,0,0,0,153,1060,270,124,13057
1,32,8,8,1048576,1709504,679792,63036.66,4557.83,525.83,56260.8,1692.19,13798050,4678987,9119120,0,0,0,0,0,161,1060,270,124,13064
1,16,4,8,2097152,937140,386556,33419.07,5895.18,622.2,25925.79,975.9,13763710,4644643,9119120,0,0,0,0,0,153,1060,270,124,13057
1,4,8,8,1048576,1709504,679792,33948.7,8168.43,746.25,24593.61,440.42,13798050,4678987,9119120,0,0,0,0,0,161,1060,270,124,13064
1,16,8,4,2097152,1628544,653520,59371.43,6997.97,550.75,45053.34,6769.36,6901010,2341479,4559560,0,0,0,0,0,81,532,136,64,6532
1,8,8,4,2097152,1628544,653520,51370.41,6998.01,550.75,38853.64,4968.01,6901010,2341479,4559560,0,0,0,0,0,81,532,136,64,6532
1,16,2,8,2097152,554632,241548,22535.94,4924.36,1318.88,15343.78,948.91,13843020,4723923,9119120,0,0,0,0,0,153,1060,270,124,13057
1,4,2,8,1048576,554630,241546,13753.95,4924.32,432.1,7979.13,418.41,13842830,4723731,9119120,0,0,0,0,0,153,1060,270,124,13056
1,16,1,4,2097152,340993,148850,20022.78,3435.59,461.76,9433.5,6691.93,7069140,2509597,4559560,0,0,0,0,0,77,532,136,64,6528
1,32,1,8,2097152,378268,177455,23355.82,5287.73,545.31,15844.97,1677.81,14131170,5012081,9119120,0,0,0,0,0,153,1060,270,124,13057
1,32,1,4,2097152,341001,148856,30202.34,3435.59,321.45,14283.92,12161.38,7069140,2509597,4559560,0,0,0,0,0,77,532,136,64,6528
1,4,1,4,2097152,341153,148914,16631.32,4395.68,321.64,7054.67,4859.33,7069140,2509597,4559560,0,0,0,0,0,77,532,136,64,6528
1,16,8,8,2097152,1709504,679792,57206.66,8168.5,746.25,47293.09,998.83,13798050,4678987,9119120,0,0,0,0,0,161,1060,270,124,13064
1,8,4,4,2097152,873176,350644,30569.82,4375.23,405.32,20832.15,4957.12,6883760,2324224,4559560,0,0,0,0,0,77,532,136,64,6528
1,8,1,4,2097152,340994,148849,16803.57,3435.54,321.45,8135.4,4911.18,7069140,2509597,4559560,0,0,0,0,0,77,532,136,64,6528
1,8,8,8,2097152,1709504,679792,50433.06,8168.54,746.25,40785.18,733.1,13798050,4678987,9119120,0,0,0,0,0,161,1060,270,124,13064
1,4,4,8,2097152,937140,386556,26605.44,5895.39,622.2,19379.02,708.83,13763710,4644643,9119120,0,0,0,0,0,153,1060,270,124,13057
1,4,1,8,1048576,378268,177454,11682.02,5287.68,545.32,5441.91,407.11,14130980,5011889,9119120,0,0,0,0,0,153,1060,270,124,13056
1,16,1,8,2097152,378268,177454,17220.96,5287.65,545.31,10464.71,923.28,14130980,5011889,9119120,0,0,0,0,0,153,1060,270,124,13056
1,32,8,4,2097152,1628544,653520,88067.4,6997.77,550.75,68216.78,12302.1,6901010,2341479,4559560,0,0,0,0,0,81,532,136,64,6532
1,8,4,8,2097152,937136,386556,25245.47,1786.49,384.61,22358.1,716.26,13763710,4644643,9119120,0,0,0,0,0,153,1060,270,124,13057
1,32,4,8,2097152,937092,386512,47543.82,5895.11,622.19,39253.1,1773.42,13763520,4644452,9119120,0,0,0,0,0,153,1060,270,124,13056
1,32,2,8,2097152,554630,241546,31200.02,4924.3,1318.87,23232.45,1724.39,13842830,4723731,9119120,0,0,0,0,0,153,1060,270,124,13056
1,4,8,4,2097152,1628544,653520,46141.68,6997.88,550.75,33676.5,4916.55,6901010,2341479,4559560,0,0,0,0,0,81,532,136,64,6532
1,16,4,4,4194304,873176,350640,56140.69,4375.18,405.32,43309.7,8050.49,6883760,2324224,4559560,0,0,0,0,0,77,532,136,64,6528
1,16,2,4,4194304,500982,202254,36590.71,3377.36,338.81,24848.81,8025.73,6923670,2364123,4559560,0,0,0,0,0,77,532,136,64,6528
1,8,2,4,2097152,500982,202252,20610.5,3377.43,338.82,11952.38,4941.87,6923670,2364123,4559560,0,0,0,0,0,77,532,136,64,6528
1,32,4,4,4194304,873176,350636,70473.11,4375.14,405.32,52437.89,13254.76,6883760,2324224,4559560,0,0,0,0,0,77,532,136,64,6528
1,32,2,4,4194304,500982,202254,47016.29,3377.4,338.82,30086.07,13214.01,6923670,2364123,4559560,0,0,0,0,0,77,532,136,64,6528
1,8,2,8,2097152,554634,241550,19411.99,4924.34,558.78,13232.4,696.46,13842830,4723731,9119120,0,0,0,0,0,153,1060,270,124,13056
1,8,1,8,2097152,378269,177455,15535.36,5287.69,545.32,9024.7,677.65,14130980,5011889,9119120,0,0,0,0,0,153,1060,270,124,13056
1,4,8,8,2097152,1709504,679792,40876.27,4274.29,525.83,35350.66,725.48,13798050,4678987,9119120,0,0,0,0,0,161,1060,270,124,13064
1,4,4,4,2097152,873176,350616,27742.45,4375.05,405.31,18056.32,4905.77,6883760,2324224,4559560,0,0,0,0,0,77,532,136,64,6528
1,32,8,8,2097152,1709504,679792,82337.86,8168.46,746.25,71608.05,1815.1,13798050,4678987,9119120,0,0,0,0,0,161,1060,270,124,13064
1,4,2,4,4194304,500982,202256,31198.06,3377.42,338.81,20708.59,6773.24,6923670,2364123,4559560,0,0,0,0,0,77,532,136,64,6528
1,16,4,8,4194304,937140,386556,54162.7,5895.18,622.2,46482.33,1162.98,13763710,4644643,9119120,0,0,0,0,0,153,1060,270,124,13057
1,16,8,8,4194304,1709504,679792,94896.88,8168.58,746.25,84791.74,1190.32,13798050,4678987,9119120,0,0,0,0,0,161,1060,270,124,13064
1,16,2,8,4194304,554630,241548,34123.78,4924.41,558.78,27509.76,1130.83,13843020,4723923,9119120,0,0,0,0,0,153,1060,270,124,13057
1,16,8,4,4194304,1628544,653520,96392.92,6997.89,550.75,80776.11,8068.17,6901010,2341479,4559560,0,0,0,0,0,81,532,136,64,6532
1,4,2,8,2097152,554630,241544,17641.51,4924.36,558.78,11469.14,689.23,13842830,4723731,9119120,0,0,0,0,0,153,1060,270,124,13056
1,32,1,8,4194304,378268,177454,35888.64,10575.5,785.22,22716.58,1811.33,14131170,5012081,9119120,0,0,0,0,0,153,1060,270,124,13057
1,16,1,4,4194304,339035,146897,28531.71,3434.61,321.4,16816.2,7959.49,7069140,2509597,4559560,0,0,0,0,0,77,532,136,64,6528
1,8,8,4,4194304,1628544,653520,86775.3,6997.83,227.34,72606.03,6944.1,6901010,2341479,4559560,0,0,0,0,0,81,532,136,64,6532
1,32,1,4,4194304,340993,148848,37367.02,3435.55,321.45,20478.06,13131.96,7069140,2509597,4559560,0,0,0,0,0,77,532,136,64,6528
1,4,1,8,2097152,378269,177455,14325.87,5287.75,545.32,7822.19,670.61,14131170,5012081,9119120,0,0,0,0,0,153,1060,270,124,13057
1,8,8,8,4194304,1709504,679792,85934.59,8168.56,525.83,76215.5,1024.7,13798050,4678987,9119120,0,0,0,0,0,161,1060,270,124,13064
1,8,4,8,4194304,937140,386556,49061.98,5895.31,384.61,41780.89,1001.17,13763520,4644452,9119120,0,0,0,0,0,153,1060,270,124,13056
1,4,4,8,4194304,937140,386560,45999.14,5895.16,384.61,38737.62,981.75,13763520,4644452,9119120,0,0,0,0,0,153,1060,270,124,13056
1,16,1,8,4194304,378267,177453,62709.25,42301.53,545.32,18762.12,1100.29,14130980,5011889,9119120,0,0,0,0,0,153,1060,270,124,13056
1,32,8,4,4194304,1628544,653520,115138.72,3687.99,365.95,97800.91,13283.88,6901010,2341479,4559560,0,0,0,0,0,81,532,136,64,6532
1,8,4,4,4194304,873176,350644,50638.53,4375.17,405.32,38929.15,6928.88,6883760,2324224,4559560,0,0,0,0,0,77,532,136,64,6528
1,4,1,4,4194304,341000,148855,24583.78,3435.59,321.45,14095.58,6731.17,7069140,2509597,4559560,0,0,0,0,0,77,532,136,64,6528
1,32,4,8,4194304,937136,386556,64711.04,5895.34,622.2,56278.95,1914.55,13763710,4644643,9119120,0,0,0,0,0,153,1060,270,124,13057
1,8,1,4,4194304,339657,147383,25754.51,3439.12,321.78,15143.06,6850.55,7069140,2509597,4559560,0,0,0,0,0,77,532,136,64,6528
1,32,2,8,4194304,554628,241544,40652.56,4924.42,558.78,33307.74,1861.62,13843020,4723923,9119120,0,0,0,0,0,153,1060,270,124,13057
1,16,4,8,65536,1083904,455116,14830.45,4356.18,184.05,4704.49,5585.72,13763710,4644643,9119120,0,0,0,0,0,153,1060,270,124,13057
2,4,1,1,65536,811782,529624,8377.46,4298.66,1853.62,2074.63,150.55,1772760,632878,1139890,0,0,0,0,0,20,144,35,18,1632
1,8,1,8,4194304,378269,177455,23644.72,5287.69,545.32,16864.52,947.2,14130980,5011889,9119120,0,0,0,0,0,153,1060,270,124,13056
1,4,8,4,4194304,1628544,653520,78042.01,3688.11,227.34,67317.49,6809.07,6901010,2341479,4559560,0,0,0,0,0,81,532,136,64,6532
1,8,2,4,4194304,499516,201258,32830.17,3318.85,334.74,22270.12,6906.46,6923670,2364123,4559560,0,0,0,0,0,77,532,136,64,6528
1,32,8,8,4194304,1709504,679792,113537.17,8168.48,746.25,102662.9,1959.54,13798050,4678987,9119120,0,0,0,0,0,161,1060,270,124,13064
2,4,2,1,65536,1078008,637992,9334.88,4534.18,1892.51,2755.01,153.18,1734300,594417,1139890,0,0,0,0,0,20,144,35,18,1632
1,8,2,8,4194304,554630,241544,46716.83,19697.18,1318.87,24727.29,973.49,13842830,4723731,9119120,0,0,0,0,0,153,1060,270,124,13056
1,32,4,8,65536,1084524,453660,26736.63,4363.99,239.78,10429.7,11703.15,13763520,4644452,9119120,0,0,0,0,0,153,1060,270,124,13056
1,16,2,8,65536,742926,333670,12265.47,3204.3,274.63,3224.54,5562,13842830,4723731,9119120,0,0,0,0,0,153,1060,270,124,13056
1,4,8,8,4194304,1709504,679792,80583.62,8168.49,746.25,70664.06,1004.82,13798050,4678987,9119120,0,0,0,0,0,161,1060,270,124,13064
1,4,4,4,4194304,873176,350640,47668.22,4375.16,405.32,36093.6,6794.14,6883760,2324224,4559560,0,0,0,0,0,77,532,136,64,6528
1,4,2,8,65536,756208,345018,6591.05,3210.48,275.33,1932.6,1172.64,13842830,4723731,9119120,0,0,0,0,0,153,1060,270,124,13056
1,32,2,8,65536,735780,326588,22201.09,3205.57,275.01,7075.89,11644.63,13843020,4723923,9119120,0,0,0,0,0,153,1060,270,124,13057
2,4,1,1,65536,743886,278421,6595.16,2741.22,803.69,1901.11,1149.14,1772760,632878,1139890,0,0,0,0,0,20,144,35,18,1632
2,4,4,1,65536,1599448,845548,11881.13,5671.05,1966.99,4087.63,155.46,1723940,584053,1139890,0,0,0,0,0,20,144,35,18,1632
2,4,8,1,65536,2626664,1206904,16989.2,8022.23,2096.68,6712.83,157.46,1728230,588348,1139890,0,0,0,0,0,21,144,35,18,1633
1,4,2,8,4194304,554632,241548,29364.06,4924.41,558.78,22926.27,954.61,13843020,4723923,9119120,0,0,0,0,0,153,1060,270,124,13057
2,4,2,1,65536,995090,389848,7574.94,3102.62,773.73,2543.1,1155.49,1734300,594417,1139890,0,0,0,0,0,20,144,35,18,1632
2,8,1,1,65536,805336,529982,9126.74,4300.72,1853.75,2652.7,319.56,1772760,632878,1139890,0,0,0,0,0,20,144,35,18,1632
1,4,1,8,4194304,378267,177453,22397.92,5287.74,545.32,15636.04,928.82,14131170,5012081,9119120,0,0,0,0,0,153,1060,270,124,13057
2,4,4,1,65536,1496360,600304,10155.52,4254.26,919.2,3824.17,1157.89,1723940,584053,1139890,0,0,0,0,0,20,144,35,18,1632
1,16,8,8,65536,1836272,734088,21179.11,7097.17,503.61,7970.01,5608.33,13798050,4678987,9119120,0,0,0,0,0,161,1060,270,124,13064
2,4,8,1,65536,2546080,1024000,15698.88,6958.76,1071.26,6506.89,1161.97,1728230,588348,1139890,0,0,0,0,0,21,144,35,18,1633
1,16,1,8,65536,576503,257520,26766.78,17702.88,1013.15,2502.21,5548.55,14130980,5011889,9119120,0,0,0,0,0,153,1060,270,124,13056
2,4,1,1,131072,782917,530423,9974.94,4305.24,3186.15,2331.68,151.87,1772760,632878,1139890,0,0,0,0,0,20,144,35,18,1632
1,32,1,8,65536,576660,261722,20356.19,2897.57,237.31,5545.65,11675.66,14131170,5012081,9119120,0,0,0,0,0,153,1060,270,124,13057
1,8,8,8,65536,1841824,740056,10477.04,1714.56,175.44,6066.8,2520.24,13798050,4678987,9119120,0,0,0,0,0,161,1060,270,124,13064
2,8,2,1,65536,1069164,637678,10276.8,4533.07,1892.39,3521.73,329.6,1734300,594417,1139890,0,0,0,0,0,20,144,35,18,1632
2,8,4,1,65536,1599160,846408,13252.35,5677.08,1967.3,5267.49,340.48,1723940,584053,1139890,0,0,0,0,0,20,144,35,18,1632
2,4,2,1,131072,1045914,636910,9688.88,4526.63,1892.12,3114.94,155.2,1734300,594417,1139890,0,0,0,0,0,20,144,35,18,1632
2,8,1,1,65536,734277,280488,8412.2,2756.56,804.43,2418.64,2432.57,1772760,632878,1139890,0,0,0,0,0,20,144,35,18,1632
1,32,8,8,65536,1823280,730592,30881.39,1381.41,175.43,17534.21,11790.35,13798050,4678987,9119120,0,0,0,0,0,161,1060,270,124,13064
1,8,4,8,65536,1092580,457056,14764.88,8469.88,184.01,3598.86,2512.12,13763900,4644834,9119120,0,0,0,0,0,153,1060,270,124,13058
1,4,1,8,65536,595248,276878,5817.82,2885.38,236.56,1521.25,1174.64,14131170,5012081,9119120,0,0,0,0,0,153,1060,270,124,13057
1,8,1,8,65536,586400,267556,7539.53,2885.47,236.57,1931.55,2485.94,14130980,5011889,9119120,0,0,0,0,0,153,1060,270,124,13056
2,4,8,1,131072,2596256,1206240,18011.68,8020.43,2096.44,7732.17,162.64,1728230,588348,1139890,0,0,0,0,0,21,144,35,18,1633
2,4,4,1,131072,1580356,846964,12816.34,5679.51,2271.42,4706.62,158.79,1723940,584053,1139890,0,0,0,0,0,20,144,35,18,1632
2,8,8,1,65536,2605992,1206432,19040.9,8020.59,2096.51,8583.9,339.89,1728230,588348,1139890,0,0,0,0,0,21,144,35,18,1633
2,8,2,1,65536,979808,388482,9601.42,3090.82,843.19,3227.4,2440.01,1734300,594417,1139890,0,0,0,0,0,20,144,35,18,1632
2,8,4,1,65536,1488272,602912,10615.28,2505.45,757.87,4902.23,2449.72,1723940,584053,1139890,0,0,0,0,0,20,144,35,18,1632
2,8,1,1,131072,780066,529604,9332.43,4296.85,1853.61,2880.72,301.25,1772760,632878,1139890,0,0,0,0,0,20,144,35,18,1632
1,8,2,8,65536,747298,334146,6770.63,1612.18,202.36,2461.53,2494.56,13842830,4723731,9119120,0,0,0,0,0,153,1060,270,124,13056
1,16,4,8,131072,1011068,395184,14470.4,2583.72,184.24,6360,5342.43,13763900,4644834,9119120,0,0,0,0,0,153,1060,270,124,13058
1,4,8,8,65536,1851712,742960,13515.35,7094.72,503.42,4732.33,1184.87,13798050,4678987,9119120,0,0,0,0,0,161,1060,270,124,13064
2,4,1,1,131072,666184,277349,6736.29,2734.16,803.3,1984.03,1214.8,1772760,632878,1139890,0,0,0,0,0,20,144,35,18,1632
2,4,1,1,262144,777066,530043,21240.41,14150.96,2424.32,4471.28,193.85,1772760,632878,1139890,0,0,0,0,0,20,144,35,18,1632
1,32,4,8,131072,1013004,395228,25955.95,4382.61,352.17,10092.2,11128.97,13763520,4644452,9119120,0,0,0,0,0,153,1060,270,124,13056
1,16,2,8,131072,656708,264958,12996.27,3255.42,278.74,4130.94,5331.16,13843020,4723923,9119120,0,0,0,0,0,153,1060,270,124,13057
2,8,2,1,131072,1048308,637792,10606.79,4531.7,1892.44,3871.32,311.34,1734300,594417,1139890,0,0,0,0,0,20,144,35,18,1632
2,8,4,1,131072,1585832,846796,11005.06,3015.72,1815.51,5856.35,317.48,1723940,584053,1139890,0,0,0,0,0,20,144,35,18,1632
1,32,2,8,131072,654652,262620,24394.6,6499.09,277.48,6522.07,11095.96,13842830,4723731,9119120,0,0,0,0,0,153,1060,270,124,13056
2,4,2,1,131072,913300,387580,8006.35,3089.62,981.94,2719.99,1214.8,1734300,594417,1139890,0,0,0,0,0,20,144,35,18,1632
1,4,4,8,65536,1095380,466220,6800.24,2581.42,239.83,2799.41,1179.58,13763710,4644643,9119120,0,0,0,0,0,153,1060,270,124,13057
2,4,2,1,262144,1046002,637862,12646.76,4533.32,1892.46,6018.76,202.22,1734300,594417,1139890,0,0,0,0,0,20,144,35,18,1632
1,4,2,8,131072,665200,275392,6787.79,3282.79,280.04,1981.1,1243.87,13843020,4723923,9119120,0,0,0,0,0,153,1060,270,124,13057
2,8,8,1,65536,2527048,1024056,18816.37,6961.46,1071.28,8323.87,2459.76,1728230,588348,1139890,0,0,0,0,0,21,144,35,18,1633
2,4,4,1,131072,1433832,600956,10667.77,4258.29,919.44,4270.24,1219.81,1723940,584053,1139890,0,0,0,0,0,20,144,35,18,1632
2,4,8,1,262144,2600456,1206984,25294.99,8024.85,2096.71,14963.18,210.25,1728230,588348,1139890,0,0,0,0,0,21,144,35,18,1633
2,4,8,1,131072,2484728,1025536,16666.75,6971.35,1071.81,7400.02,1223.57,1728230,588348,1139890,0,0,0,0,0,21,144,35,18,1633
2,4,4,1,262144,1576256,845540,16912.29,5669.45,1966.99,9069.87,205.98,1723940,584053,1139890,0,0,0,0,0,20,144,35,18,1632
2,8,8,1,131072,2603128,1205368,20042.87,8016.38,2096.13,9613.14,317.22,1728230,588348,1139890,0,0,0,0,0,21,144,35,18,1633
1,32,1,8,131072,494316,206465,19255.44,3012.68,245.17,4924.7,11072.89,14131170,5012081,9119120,0,0,0,0,0,153,1060,270,124,13057
2,8,1,1,131072,661104,278831,8380.86,2746.08,803.83,2441.4,2389.54,1772760,632878,1139890,0,0,0,0,0,20,144,35,18,1632
1,16,8,8,131072,1761032,679232,17498.87,885.48,175.44,11077.56,5360.39,13798050,4678987,9119120,0,0,0,0,0,161,1060,270,124,13064
1,16,1,8,131072,491275,203872,11675.24,3023.72,245.53,3090.31,5315.69,14131170,5012081,9119120,0,0,0,0,0,153,1060,270,124,13057
2,8,1,1,262144,775861,529931,12241.79,4300.96,1853.73,5743.97,343.13,1772760,632878,1139890,0,0,0,0,0,20,144,35,18,1632
1,8,8,8,131072,1774904,694664,16612.91,7093.38,503.74,6554.58,2461.21,13798050,4678987,9119120,0,0,0,0,0,161,1060,270,124,13064
1,32,8,8,131072,1756392,677464,36221.02,7068.3,501.97,17498.32,11152.44,13798050,4678987,9119120,0,0,0,0,0,161,1060,270,124,13064
1,8,4,8,131072,1015584,400828,10953.69,4398.21,353.02,3750.47,2452,13763710,4644643,9119120,0,0,0,0,0,153,1060,270,124,13057
2,4,1,1,524288,775861,529932,14860.76,4300.96,1853.73,8421.04,285.04,1772760,632878,1139890,0,0,0,0,0,20,144,35,18,1632
1,4,1,8,131072,503461,213684,5980.58,2996.28,243.59,1499.41,1241.3,14130980,5011889,9119120,0,0,0,0,0,153,1060,270,124,13056
1,8,1,8,131072,496871,208897,7529.54,3004.1,244.15,1834.9,2446.39,14131170,5012081,9119120,0,0,0,0,0,153,1060,270,124,13057
2,8,2,1,262144,1044610,637420,14515.69,4531.37,1892.3,7733.61,358.41,1734300,594417,1139890,0,0,0,0,0,20,144,35,18,1632
2,8,2,1,131072,911956,388762,9701.32,3094.75,843.29,3367.78,2395.51,1734300,594417,1139890,0,0,0,0,0,20,144,35,18,1632
2,8,4,1,262144,1577480,845724,19681.3,5671.09,1967.06,11678.64,364.52,1723940,584053,1139890,0,0,0,0,0,20,144,35,18,1632
2,4,2,1,524288,1044610,637420,18288.11,4531.37,2121.02,11337.99,297.73,1734300,594417,1139890,0,0,0,0,0,20,144,35,18,1632
2,8,4,1,131072,1438284,602916,12901.25,4268.35,920.14,5311.47,2401.29,1723940,584053,1139890,0,0,0,0,0,20,144,35,18,1632
2,4,1,1,262144,592929,277828,8452.62,2740.24,803.47,3411.75,1497.15,1772760,632878,1139890,0,0,0,0,0,20,144,35,18,1632
1,8,2,8,131072,660340,268696,8441.35,3275.38,279.33,2438.58,2448.05,13842830,4723731,9119120,0,0,0,0,0,153,1060,270,124,13056
1,16,4,8,262144,954028,369920,19733.95,4388.55,352.58,9706.09,5286.73,13763520,4644452,9119120,0,0,0,0,0,153,1060,270,124,13056
2,4,8,1,524288,2599024,1205928,38633.62,8020.03,2096.33,28209.29,307.97,1728230,588348,1139890,0,0,0,0,0,21,144,35,18,1633
2,8,8,1,262144,2599024,1205928,29728.52,8019.97,2096.33,19241.48,370.73,1728230,588348,1139890,0,0,0,0,0,21,144,35,18,1633
2,4,4,1,524288,1577480,845740,25062.49,5670.96,1967.06,17121.65,302.81,1723940,584053,1139890,0,0,0,0,0,20,144,35,18,1632
1,4,8,8,131072,1760816,681312,14090.04,7092.2,503.39,5244.06,1250.39,13798050,4678987,9119120,0,0,0,0,0,161,1060,270,124,13064
1,32,4,8,262144,949464,369288,35728.34,8698.25,576.85,15658.18,10795.06,13763520,4644452,9119120,0,0,0,0,0,153,1060,270,124,13056
2,4,2,1,262144,851750,386836,10328.4,3083.76,842.59,4901.02,1501.02,1734300,594417,1139890,0,0,0,0,0,20,144,35,18,1632
1,16,2,8,262144,580766,226542,14773.19,3312.89,282.11,5908.6,5269.6,13843020,4723923,9119120,0,0,0,0,0,153,1060,270,124,13057
2,8,8,1,131072,2485016,1022944,19423.36,6953.65,887.33,9176.97,2405.42,1728230,588348,1139890,0,0,0,0,0,21,144,35,18,1633
2,4,4,1,262144,1379876,600076,14456.21,4252.48,757.62,7939.89,1506.22,1723940,584053,1139890,0,0,0,0,0,20,144,35,18,1632
1,4,4,8,131072,1021812,406248,9026.56,4384.86,351.57,3043.16,1246.97,13763520,4644452,9119120,0,0,0,0,0,153,1060,270,124,13056
2,8,1,1,524288,775861,529931,16471.51,4301.03,1853.73,9906.43,410.32,1772760,632878,1139890,0,0,0,0,0,20,144,35,18,1632
1,32,2,8,262144,580924,230802,23947,3320.39,282.14,9580.37,10764.11,13842830,4723731,9119120,0,0,0,0,0,153,1060,270,124,13056
2,4,1,1,1048576,775861,529932,17717.33,4300.96,1853.73,11161.85,400.8,1772760,632878,1139890,0,0,0,0,0,20,144,35,18,1632
