cycle_time	cache_size	cache_assoc	cache_hit_latency	tlb_hit_latency	tlb_entries	l2cache_size	cycle	avg_power	fu_power	avg_fu_dynamic_power	avg_fu_leakage_power	avg_mem_power	avg_mem_dynamic_power	avg_mem_leakage_power	total_area	fu_area	mem_area	num_sp_multiplier	num_sp_adder	num_dp_multiplier	num_dp_adder	num_trig_unit	num_multiplier	num_adder	num_bit_wise	num_shifter	num_register
4	32768	4	1	1	16	524288	50021	11.8684	2.50846	1.67782	0.830635	9.35995	7.04977	2.31017	530249.0	75061.0	455188.0	0	0	0	0	0	8	84	30	31	72
4	65536	2	4	1	4	131072	57729	15.3461	2.29374	1.45364	0.840101	13.0524	8.92615	4.12621	928329.0	75826.6	852502.0	0	0	0	0	0	8	84	30	31	76
4	65536	2	4	2	4	131072	59044	15.072	2.2683	1.4211	0.8472	12.8037	8.67753	4.12621	928903.0	76400.8	852502.0	0	0	0	0	0	8	84	30	31	79
4	16384	16	2	2	2	262144	77028	25.1812	1.93659	1.08939	0.8472	23.2446	20.2852	2.95945	754887.0	76400.8	678486.0	0	0	0	0	0	8	84	30	31	79
1	32768	4	2	4	2	262144	111403	20.1692	5.19662	4.13155	1.06507	14.9726	12.6624	2.31017	553338.0	98149.3	455188.0	0	0	0	0	0	8	84	30	31	77
2	65536	4	4	4	2	262144	91181	19.229	2.88207	2.03729	0.84478	16.3469	12.0579	4.28904	965379.0	80546.3	884833.0	0	0	0	0	0	8	84	30	31	79
4	65536	8	4	2	16	262144	59087	17.0934	2.26006	1.41996	0.840101	14.8334	10.3101	4.52326	960472.0	75826.6	884645.0	0	0	0	0	0	8	84	30	31	76
4	131072	2	1	2	16	524288	45321	55.4762	2.69995	1.85512	0.844834	52.7763	44.4926	8.2837	2023790.0	76209.4	1947580.0	0	0	0	0	0	8	84	30	31	78
1	16384	4	4	1	4	262144	99147	17.3319	5.70617	4.64111	1.06507	11.6257	10.3329	1.29277	332593.0	98149.3	234443.0	0	0	0	0	0	8	84	30	31	77
4	32768	4	4	2	2	524288	81066	8.56801	1.88249	1.03529	0.8472	6.68552	4.37535	2.31017	531589.0	76400.8	455188.0	0	0	0	0	0	8	84	30	31	79
4	65536	4	1	4	1	524288	109595	10.9096	1.60493	0.764826	0.840101	9.30467	5.01563	4.28904	960660.0	75826.6	884833.0	0	0	0	0	0	8	84	30	31	76
4	65536	4	4	4	2	1048576	84043	12.7139	1.85007	0.99814	0.851933	10.8638	6.5748	4.28904	961617.0	76783.7	884833.0	0	0	0	0	0	8	84	30	31	81
2	65536	1	2	1	4	524288	114430	15.344	2.47289	1.62574	0.847147	12.8711	8.79312	4.07797	932400.0	80737.7	851663.0	0	0	0	0	0	8	84	30	31	80
1	32768	4	2	2	1	1048576	140501	16.6605	4.33797	3.28473	1.05323	12.3225	10.0123	2.31017	552380.0	97192.3	455188.0	0	0	0	0	0	8	84	30	31	72
1	16384	2	4	2	8	131072	100677	16.2779	5.62574	4.57014	1.0556	10.6521	9.42118	1.23093	332005.0	97383.7	234621.0	0	0	0	0	0	8	84	30	31	73
2	32768	1	2	1	4	131072	115080	9.98419	2.46371	1.61656	0.847147	7.52048	5.33246	2.18802	614908.0	80737.7	534170.0	0	0	0	0	0	8	84	30	31	80
2	65536	2	2	1	8	131072	62492	24.4446	3.81185	2.97417	0.837681	20.6328	16.5066	4.12621	932474.0	79972.1	852502.0	0	0	0	0	0	8	84	30	31	76
2	131072	4	2	2	16	131072	56591	45.1963	4.12174	3.28406	0.837681	41.0746	32.3255	8.7491	2363920.0	79972.1	2283950.0	0	0	0	0	0	8	84	30	31	76
1	32768	1	2	2	8	1048576	173562	12.9304	3.70412	2.65325	1.05087	9.22629	7.03827	2.18802	631171.0	97000.9	534170.0	0	0	0	0	0	8	84	30	31	71
2	16384	2	4	4	8	1048576	75201	10.8258	3.31789	2.47074	0.847147	7.50792	6.27699	1.23093	315359.0	80737.7	234621.0	0	0	0	0	0	8	84	30	31	80
2	32768	16	4	2	2	131072	90136	43.7131	2.90777	2.06299	0.84478	40.8053	37.0005	3.80483	942450.0	80546.3	861903.0	0	0	0	0	0	8	84	30	31	79
4	131072	1	2	4	4	262144	51808	27.9678	2.46493	1.6201	0.844834	25.5028	16.9242	8.57863	2007860.0	76209.4	1931650.0	0	0	0	0	0	8	84	30	31	78
1	32768	4	2	4	16	524288	95711	22.899	5.85702	4.80616	1.05087	17.0419	14.7318	2.31017	552189.0	97000.9	455188.0	0	0	0	0	0	8	84	30	31	71
2	32768	4	4	4	2	262144	91144	12.9308	2.88057	2.03816	0.842414	10.0503	7.74009	2.31017	535543.0	80354.9	455188.0	0	0	0	0	0	8	84	30	31	78
1	16384	8	1	1	8	262144	90441	25.4021	6.15317	5.0881	1.06507	19.249	17.6713	1.57769	322307.0	98149.3	224158.0	0	0	0	0	0	8	84	30	31	77
2	16384	2	2	1	2	262144	83889	9.93793	3.06029	2.21551	0.84478	6.87764	5.64671	1.23093	315168.0	80546.3	234621.0	0	0	0	0	0	8	84	30	31	79
4	65536	2	1	4	8	131072	54444	16.5155	2.39099	1.54379	0.8472	14.1245	9.99831	4.12621	928903.0	76400.8	852502.0	0	0	0	0	0	8	84	30	31	79
1	65536	1	2	1	16	1048576	172818	19.3174	3.7207	2.6651	1.0556	15.5967	11.5187	4.07797	949046.0	97383.7	851663.0	0	0	0	0	0	8	84	30	31	73
2	131072	16	1	1	4	524288	52245	100.72	4.40451	3.55736	0.847147	96.3154	86.8107	9.50465	2084740.0	80737.7	2004000.0	0	0	0	0	0	8	84	30	31	80
1	131072	1	1	4	8	262144	74568	65.8293	7.22595	6.17745	1.0485	58.6033	50.0247	8.57863	2028460.0	96809.5	1931650.0	0	0	0	0	0	8	84	30	31	70
1	16384	2	2	2	16	524288	94784	17.1404	5.91	4.8544	1.0556	11.2304	9.99947	1.23093	332005.0	97383.7	234621.0	0	0	0	0	0	8	84	30	31	73
1	65536	4	4	1	4	131072	95347	33.4365	5.89119	4.82613	1.06507	27.5453	23.2562	4.28904	982982.0	98149.3	884833.0	0	0	0	0	0	8	84	30	31	77
2	16384	4	2	4	4	131072	68971	12.2508	3.54101	2.69386	0.847147	8.70976	7.41699	1.29277	315181.0	80737.7	234443.0	0	0	0	0	0	8	84	30	31	80
1	16384	8	2	2	2	262144	112022	21.0406	5.17019	4.10986	1.06033	15.8705	14.2928	1.57769	321924.0	97766.5	224158.0	0	0	0	0	0	8	84	30	31	75
4	131072	1	1	2	16	131072	45277	31.7644	2.70172	1.85689	0.844834	29.0627	20.484	8.57863	2007860.0	76209.4	1931650.0	0	0	0	0	0	8	84	30	31	78
4	32768	16	2	1	4	524288	53252	37.4923	2.41126	1.57589	0.835368	35.081	31.2762	3.80483	937347.0	75443.8	861903.0	0	0	0	0	0	8	84	30	31	74
2	131072	1	4	1	16	131072	60641	41.4298	3.90239	3.06471	0.837681	37.5274	28.9488	8.57863	2011620.0	79972.1	1931650.0	0	0	0	0	0	8	84	30	31	76
1	32768	4	2	1	4	1048576	92425	23.6129	6.03441	4.97881	1.0556	17.5785	15.2683	2.31017	552572.0	97383.7	455188.0	0	0	0	0	0	8	84	30	31	73
1	65536	8	1	1	16	524288	87926	38.5702	6.29872	5.23365	1.06507	32.2715	27.7482	4.52326	982795.0	98149.3	884645.0	0	0	0	0	0	8	84	30	31	77
4	16384	8	4	2	1	131072	114890	6.657	1.57807	0.730872	0.8472	5.07893	3.50124	1.57769	300559.0	76400.8	224158.0	0	0	0	0	0	8	84	30	31	79
2	32768	1	4	1	2	1048576	155030	8.1626	2.04614	1.199	0.847147	6.11646	3.92844	2.18802	614908.0	80737.7	534170.0	0	0	0	0	0	8	84	30	31	80
4	16384	4	2	1	4	524288	53356	8.50007	2.40822	1.57285	0.835368	6.09185	4.79908	1.29277	309887.0	75443.8	234443.0	0	0	0	0	0	8	84	30	31	74
1	131072	16	4	2	8	131072	81892	126.779	6.69101	5.61884	1.07217	120.088	110.583	9.50465	2102730.0	98723.6	2004000.0	0	0	0	0	0	8	84	30	31	80
4	131072	8	1	2	4	262144	45729	59.0976	2.68318	1.83835	0.844834	56.4145	47.6268	8.78763	2069690.0	76209.4	1993480.0	0	0	0	0	0	8	84	30	31	78
4	65536	2	4	2	2	524288	80881	12.3826	1.88465	1.03745	0.8472	10.498	6.37175	4.12621	928903.0	76400.8	852502.0	0	0	0	0	0	8	84	30	31	79
4	131072	16	1	4	1	262144	108845	31.9076	1.60779	0.770055	0.837734	30.2998	20.7952	9.50465	2079640.0	75635.2	2004000.0	0	0	0	0	0	8	84	30	31	75
2	131072	4	1	1	8	262144	51929	48.2184	4.4263	3.57915	0.847147	43.7921	35.043	8.7491	2364690.0	80737.7	2283950.0	0	0	0	0	0	8	84	30	31	80
2	65536	16	4	4	2	131072	90840	49.5297	2.88989	2.04511	0.84478	46.6398	40.9301	5.7097	1323760.0	80546.3	1243210.0	0	0	0	0	0	8	84	30	31	79
4	131072	8	1	2	4	1048576	45729	59.0976	2.68318	1.83835	0.844834	56.4145	47.6268	8.78763	2069690.0	76209.4	1993480.0	0	0	0	0	0	8	84	30	31	78
2	32768	8	4	4	16	262144	73977	19.3418	3.35881	2.51166	0.847147	15.983	13.4445	2.53852	494410.0	80737.7	413672.0	0	0	0	0	0	8	84	30	31	80
1	131072	8	2	1	16	524288	73153	128.677	7.35316	6.29046	1.0627	121.324	112.537	8.78763	2091440.0	97957.9	1993480.0	0	0	0	0	0	8	84	30	31	76
4	65536	4	1	2	16	131072	50834	18.2091	2.5006	1.6534	0.8472	15.7085	11.4194	4.28904	961234.0	76400.8	884833.0	0	0	0	0	0	8	84	30	31	79
4	65536	2	1	2	8	1048576	50761	17.3329	2.50299	1.65579	0.8472	14.83	10.7037	4.12621	928903.0	76400.8	852502.0	0	0	0	0	0	8	84	30	31	79
2	131072	16	1	1	8	131072	52136	100.764	4.41209	3.56494	0.847147	96.3519	86.8473	9.50465	2084740.0	80737.7	2004000.0	0	0	0	0	0	8	84	30	31	80
1	32768	16	4	1	2	1048576	112585	68.1767	5.15416	4.0891	1.06507	63.0225	59.2177	3.80483	960052.0	98149.3	861903.0	0	0	0	0	0	8	84	30	31	77
1	65536	2	1	2	8	1048576	87523	35.3859	6.31855	5.26295	1.0556	29.0674	24.9412	4.12621	949886.0	97383.7	852502.0	0	0	0	0	0	8	84	30	31	73
4	65536	4	1	2	16	262144	50834	18.2091	2.5006	1.6534	0.8472	15.7085	11.4194	4.28904	961234.0	76400.8	884833.0	0	0	0	0	0	8	84	30	31	79
2	16384	8	2	4	16	262144	68536	16.8677	3.55111	2.71106	0.840047	13.3165	11.7389	1.57769	304321.0	80163.5	224158.0	0	0	0	0	0	8	84	30	31	77
2	32768	1	4	2	2	524288	153795	8.19852	2.05643	1.20928	0.847147	6.14209	3.95407	2.18802	614908.0	80737.7	534170.0	0	0	0	0	0	8	84	30	31	80
4	16384	8	1	4	16	524288	55323	11.562	2.36407	1.51923	0.844834	9.19789	7.6202	1.57769	300367.0	76209.4	224158.0	0	0	0	0	0	8	84	30	31	78
2	131072	1	1	1	4	524288	51980	46.6627	4.41554	3.57549	0.840047	42.2472	33.6686	8.57863	2011820.0	80163.5	1931650.0	0	0	0	0	0	8	84	30	31	77
4	16384	8	1	4	8	524288	55323	11.562	2.36407	1.51923	0.844834	9.19789	7.6202	1.57769	300367.0	76209.4	224158.0	0	0	0	0	0	8	84	30	31	78
1	131072	16	2	2	8	1048576	75062	137.939	7.18104	6.13017	1.05087	130.758	121.254	9.50465	2101000.0	97000.9	2004000.0	0	0	0	0	0	8	84	30	31	71
1	32768	1	1	2	1	524288	223539	10.7778	3.1205	2.0649	1.0556	7.65729	5.46927	2.18802	631554.0	97383.7	534170.0	0	0	0	0	0	8	84	30	31	73
4	131072	1	1	4	1	131072	108923	18.2009	1.60729	0.769554	0.837734	16.5936	8.01495	8.57863	2007290.0	75635.2	1931650.0	0	0	0	0	0	8	84	30	31	75
2	32768	2	4	4	8	1048576	74034	14.2864	3.35687	2.50972	0.847147	10.9295	8.68118	2.24834	536099.0	80737.7	455361.0	0	0	0	0	0	8	84	30	31	80
4	131072	16	1	1	8	1048576	43964	63.7659	2.74705	1.90932	0.837734	61.0189	51.5142	9.50465	2079640.0	75635.2	2004000.0	0	0	0	0	0	8	84	30	31	75
1	16384	2	4	4	8	1048576	104298	15.7815	5.46594	4.41034	1.0556	10.3155	9.08462	1.23093	332005.0	97383.7	234621.0	0	0	0	0	0	8	84	30	31	73
1	65536	2	4	4	1	131072	139926	23.2667	4.37362	3.29672	1.0769	18.8931	14.7669	4.12621	951608.0	99106.4	852502.0	0	0	0	0	0	8	84	30	31	82
1	131072	16	2	1	2	1048576	94800	110.807	5.91323	4.8529	1.06033	104.894	95.3895	9.50465	2101770.0	97766.5	2004000.0	0	0	0	0	0	8	84	30	31	75
2	16384	8	1	2	16	1048576	62784	18.797	3.80181	2.96412	0.837681	14.9952	13.4175	1.57769	304130.0	79972.1	224158.0	0	0	0	0	0	8	84	30	31	76
4	32768	2	2	4	4	262144	57751	10.1586	2.29991	1.45271	0.8472	7.85865	5.61031	2.24834	531762.0	76400.8	455361.0	0	0	0	0	0	8	84	30	31	79
4	16384	1	2	1	2	131072	118103	4.68844	1.55087	0.710768	0.840101	3.13757	1.92982	1.20775	310353.0	75826.6	234527.0	0	0	0	0	0	8	84	30	31	76
1	16384	16	1	4	16	131072	94414	78.4471	5.92361	4.87748	1.04613	72.5235	69.564	2.95945	775104.0	96618.1	678486.0	0	0	0	0	0	8	84	30	31	69
2	131072	4	1	1	16	524288	51929	48.2184	4.42632	3.57917	0.847147	43.7921	35.043	8.7491	2364690.0	80737.7	2283950.0	0	0	0	0	0	8	84	30	31	80
4	131072	16	1	1	2	262144	69362	44.4039	2.03959	1.20895	0.830635	42.3643	32.8597	9.50465	2079060.0	75061.0	2004000.0	0	0	0	0	0	8	84	30	31	72
1	32768	8	2	1	4	131072	92540	30.1574	6.03767	4.97261	1.06507	24.1197	21.5812	2.53852	511822.0	98149.3	413672.0	0	0	0	0	0	8	84	30	31	77
1	65536	16	4	1	4	524288	96361	89.2708	5.84037	4.77531	1.06507	83.4304	77.7207	5.7097	1341360.0	98149.3	1243210.0	0	0	0	0	0	8	84	30	31	77
4	32768	4	2	1	4	131072	53094	11.4008	2.416	1.58063	0.835368	8.98484	6.67467	2.31017	530632.0	75443.8	455188.0	0	0	0	0	0	8	84	30	31	74
2	16384	1	1	2	2	262144	136753	6.7333	2.20721	1.36006	0.847147	4.52609	3.31835	1.20775	315265.0	80737.7	234527.0	0	0	0	0	0	8	84	30	31	80
2	16384	1	2	4	16	131072	124755	7.22203	2.34347	1.49159	0.85188	4.87855	3.67081	1.20775	315647.0	81120.5	234527.0	0	0	0	0	0	8	84	30	31	82
1	131072	2	2	1	4	524288	73333	119.188	7.3349	6.27457	1.06033	111.853	103.57	8.2837	2045350.0	97766.5	1947580.0	0	0	0	0	0	8	84	30	31	75
4	16384	16	4	2	2	131072	81231	24.0938	1.88516	1.03323	0.851933	22.2087	19.2492	2.95945	755270.0	76783.7	678486.0	0	0	0	0	0	8	84	30	31	81
2	65536	16	2	1	4	1048576	62838	69.0196	3.79538	2.9577	0.837681	65.2243	59.5146	5.7097	1323190.0	79972.1	1243210.0	0	0	0	0	0	8	84	30	31	76
1	65536	4	4	1	8	131072	95306	33.4213	5.89333	4.82826	1.06507	27.528	23.2389	4.28904	982982.0	98149.3	884833.0	0	0	0	0	0	8	84	30	31	77
2	16384	1	2	4	2	524288	148921	6.35313	2.10029	1.24841	0.85188	4.25284	3.04509	1.20775	315647.0	81120.5	234527.0	0	0	0	0	0	8	84	30	31	82
1	16384	16	1	2	4	262144	92338	80.3633	6.03445	4.98832	1.04613	74.3289	71.3694	2.95945	775104.0	96618.1	678486.0	0	0	0	0	0	8	84	30	31	69
4	65536	4	4	4	16	1048576	62446	15.2669	2.19085	1.34365	0.8472	13.076	8.78699	4.28904	961234.0	76400.8	884833.0	0	0	0	0	0	8	84	30	31	79
2	131072	16	2	1	2	524288	77768	70.9411	3.2288	2.38876	0.840047	67.7123	58.2076	9.50465	2084170.0	80163.5	2004000.0	0	0	0	0	0	8	84	30	31	77
1	32768	16	1	4	4	131072	93200	84.8562	5.99653	4.94093	1.0556	78.8597	75.0549	3.80483	959287.0	97383.7	861903.0	0	0	0	0	0	8	84	30	31	73
4	32768	4	1	1	4	262144	50117	11.8695	2.51012	1.67475	0.835368	9.3594	7.04923	2.31017	530632.0	75443.8	455188.0	0	0	0	0	0	8	84	30	31	74
2	131072	16	2	1	8	262144	54997	96.0951	4.21957	3.37952	0.840047	91.8756	82.3709	9.50465	2084170.0	80163.5	2004000.0	0	0	0	0	0	8	84	30	31	77
4	32768	16	2	4	4	1048576	57520	35.04	2.30579	1.45859	0.8472	32.7343	28.9294	3.80483	938304.0	76400.8	861903.0	0	0	0	0	0	8	84	30	31	79
1	16384	8	2	2	2	524288	112022	21.0406	5.17019	4.10986	1.06033	15.8705	14.2928	1.57769	321924.0	97766.5	224158.0	0	0	0	0	0	8	84	30	31	75
2	131072	8	1	4	1	524288	112012	47.9822	2.49714	1.66183	0.835314	45.4851	36.6974	8.78763	2073260.0	79780.7	1993480.0	0	0	0	0	0	8	84	30	31	75
1	131072	1	2	4	8	262144	77569	60.8293	6.99659	5.93153	1.06507	53.8327	45.2541	8.57863	2029800.0	98149.3	1931650.0	0	0	0	0	0	8	84	30	31	77
2	32768	1	1	4	1	131072	167900	7.74783	1.9463	1.10861	0.837681	5.80154	3.61352	2.18802	614142.0	79972.1	534170.0	0	0	0	0	0	8	84	30	31	76
4	65536	16	4	2	2	131072	80688	30.6771	1.89172	1.03979	0.851933	28.7854	23.0757	5.7097	1320000.0	76783.7	1243210.0	0	0	0	0	0	8	84	30	31	81
4	32768	8	4	2	16	131072	59546	13.134	2.25384	1.40901	0.844834	10.8801	8.34162	2.53852	489882.0	76209.4	413672.0	0	0	0	0	0	8	84	30	31	78
1	65536	2	1	4	16	1048576	91103	34.1375	6.10338	5.05488	1.0485	28.0341	23.9079	4.12621	949311.0	96809.5	852502.0	0	0	0	0	0	8	84	30	31	70
2	65536	8	1	1	16	262144	59745	28.9653	3.95806	3.11091	0.847147	25.0073	20.484	4.52326	965383.0	80737.7	884645.0	0	0	0	0	0	8	84	30	31	80
2	16384	16	1	1	4	262144	61537	57.5061	3.86751	3.02036	0.847147	53.6386	50.6791	2.95945	759224.0	80737.7	678486.0	0	0	0	0	0	8	84	30	31	80
2	65536	1	4	1	4	131072	139825	13.4002	2.18272	1.33084	0.85188	11.2175	7.13954	4.07797	932783.0	81120.5	851663.0	0	0	0	0	0	8	84	30	31	82
1	131072	1	4	4	1	131072	132682	39.6083	4.53676	3.47406	1.0627	35.0716	26.493	8.57863	2029610.0	97957.9	1931650.0	0	0	0	0	0	8	84	30	31	76
2	16384	16	4	2	8	131072	71454	49.7688	3.44802	2.60087	0.847147	46.3208	43.3613	2.95945	759224.0	80737.7	678486.0	0	0	0	0	0	8	84	30	31	80
4	65536	2	4	2	8	131072	58737	15.1183	2.27566	1.42846	0.8472	12.8427	8.71646	4.12621	928903.0	76400.8	852502.0	0	0	0	0	0	8	84	30	31	79
1	131072	4	1	4	4	131072	75019	67.686	7.19533	6.13973	1.0556	60.4907	51.7416	8.7491	2381330.0	97383.7	2283950.0	0	0	0	0	0	8	84	30	31	73
2	131072	8	1	4	4	262144	56624	89.8966	4.1335	3.28635	0.847147	85.7631	76.9754	8.78763	2074220.0	80737.7	1993480.0	0	0	0	0	0	8	84	30	31	80
2	16384	8	4	2	1	1048576	120824	10.6258	2.38839	1.54361	0.84478	8.23741	6.65972	1.57769	304704.0	80546.3	224158.0	0	0	0	0	0	8	84	30	31	79
1	65536	4	4	4	16	524288	99150	32.1914	5.69502	4.63942	1.0556	26.4963	22.2073	4.28904	982217.0	97383.7	884833.0	0	0	0	0	0	8	84	30	31	73
2	131072	4	1	2	16	262144	53193	49.3843	4.34575	3.4986	0.847147	45.0386	36.2895	8.7491	2364690.0	80737.7	2283950.0	0	0	0	0	0	8	84	30	31	80
1	65536	1	1	2	2	131072	197001	17.6936	3.39425	2.33865	1.0556	14.2994	10.2214	4.07797	949046.0	97383.7	851663.0	0	0	0	0	0	8	84	30	31	73
2	16384	1	4	1	1	262144	187016	5.47186	1.83396	0.996275	0.837681	3.6379	2.43016	1.20775	314499.0	79972.1	234527.0	0	0	0	0	0	8	84	30	31	76
1	65536	8	2	4	4	524288	93618	36.6657	5.96431	4.91345	1.05087	30.7014	26.1781	4.52326	981646.0	97000.9	884645.0	0	0	0	0	0	8	84	30	31	71
1	16384	16	4	2	1	131072	143281	50.9759	4.30516	3.22116	1.084	46.6707	43.7113	2.95945	778167.0	99680.6	678486.0	0	0	0	0	0	8	84	30	31	85
4	131072	8	2	2	4	131072	48364	54.2277	2.58029	1.73546	0.844834	51.6474	42.8597	8.78763	2069690.0	76209.4	1993480.0	0	0	0	0	0	8	84	30	31	78
1	16384	2	2	4	4	524288	97445	16.7274	5.77127	4.7204	1.05087	10.9562	9.72525	1.23093	331622.0	97000.9	234621.0	0	0	0	0	0	8	84	30	31	71
2	16384	16	1	1	16	262144	61700	57.2662	3.85947	3.01233	0.847147	53.4067	50.4473	2.95945	759224.0	80737.7	678486.0	0	0	0	0	0	8	84	30	31	80
1	32768	16	4	1	8	1048576	97476	77.9197	5.78578	4.72072	1.06507	72.1339	68.3291	3.80483	960052.0	98149.3	861903.0	0	0	0	0	0	8	84	30	31	77
4	131072	2	2	1	2	131072	71485	36.9792	2.00338	1.17275	0.830635	34.9758	26.6921	8.2837	2022640.0	75061.0	1947580.0	0	0	0	0	0	8	84	30	31	72
2	65536	16	1	1	1	524288	111378	41.6385	2.51928	1.67214	0.847147	39.1192	33.4095	5.7097	1323950.0	80737.7	1243210.0	0	0	0	0	0	8	84	30	31	80
1	16384	4	2	4	1	1048576	138382	13.0337	4.38822	3.33262	1.0556	8.6455	7.35273	1.29277	331827.0	97383.7	234443.0	0	0	0	0	0	8	84	30	31	73
4	16384	8	4	2	16	1048576	59530	10.5362	2.2566	1.4094	0.8472	8.27957	6.70188	1.57769	300559.0	76400.8	224158.0	0	0	0	0	0	8	84	30	31	79
1	32768	2	1	1	16	131072	90130	22.6882	6.1707	5.10564	1.06507	16.5175	14.2692	2.24834	553511.0	98149.3	455361.0	0	0	0	0	0	8	84	30	31	77
4	16384	1	1	2	1	524288	137234	4.30311	1.44981	0.612075	0.837734	2.85331	1.64556	1.20775	310162.0	75635.2	234527.0	0	0	0	0	0	8	84	30	31	75
2	65536	16	2	4	16	1048576	67820	64.3945	3.57739	2.73971	0.837681	60.8171	55.1074	5.7097	1323190.0	79972.1	1243210.0	0	0	0	0	0	8	84	30	31	76
4	65536	1	1	4	1	524288	139760	9.06621	1.4375	0.59977	0.837734	7.6287	3.55074	4.07797	927298.0	75635.2	851663.0	0	0	0	0	0	8	84	30	31	75
4	32768	8	2	1	1	131072	109049	8.70052	1.59312	0.769588	0.823535	7.1074	4.56887	2.53852	488159.0	74486.8	413672.0	0	0	0	0	0	8	84	30	31	69
2	65536	1	4	4	1	131072	191829	11.0943	1.80319	0.970244	0.832948	9.29116	5.21319	4.07797	931252.0	79589.3	851663.0	0	0	0	0	0	8	84	30	31	74
2	65536	4	2	2	1	524288	115290	16.2999	2.44477	1.61655	0.828215	13.8552	9.56613	4.28904	964040.0	79206.4	884833.0	0	0	0	0	0	8	84	30	31	72
1	16384	4	4	2	4	131072	99777	17.1869	5.66694	4.61134	1.0556	11.52	10.2272	1.29277	331827.0	97383.7	234443.0	0	0	0	0	0	8	84	30	31	73
4	16384	4	1	4	4	1048576	55367	8.48535	2.36296	1.51813	0.844834	6.12239	4.82962	1.29277	310653.0	76209.4	234443.0	0	0	0	0	0	8	84	30	31	78
1	16384	8	2	4	4	131072	97466	23.8102	5.77032	4.71946	1.05087	18.0398	16.4621	1.57769	321159.0	97000.9	224158.0	0	0	0	0	0	8	84	30	31	71
2	16384	4	4	1	4	1048576	70514	12.0119	3.48294	2.63579	0.847147	8.52899	7.23622	1.29277	315181.0	80737.7	234443.0	0	0	0	0	0	8	84	30	31	80
1	16384	1	2	4	1	262144	234974	8.13143	3.02092	1.96296	1.05797	5.1105	3.90276	1.20775	332102.0	97575.1	234527.0	0	0	0	0	0	8	84	30	31	74
1	65536	1	2	4	16	524288	189353	18.2576	3.48075	2.43225	1.0485	14.7769	10.6989	4.07797	948472.0	96809.5	851663.0	0	0	0	0	0	8	84	30	31	70
1	131072	16	4	2	2	131072	103055	105.735	5.52772	4.46739	1.06033	100.207	90.7027	9.50465	2101770.0	97766.5	2004000.0	0	0	0	0	0	8	84	30	31	75
2	32768	2	1	4	2	131072	84431	12.9278	3.0419	2.19949	0.842414	9.88587	7.63753	2.24834	535716.0	80354.9	455361.0	0	0	0	0	0	8	84	30	31	78
4	131072	16	2	1	2	262144	71250	43.4816	2.0075	1.17687	0.830635	41.4741	31.9694	9.50465	2079060.0	75061.0	2004000.0	0	0	0	0	0	8	84	30	31	72
1	65536	4	2	4	2	262144	110100	29.5334	5.24023	4.1799	1.06033	24.2932	20.0041	4.28904	982600.0	97766.5	884833.0	0	0	0	0	0	8	84	30	31	75
4	32768	4	2	1	8	1048576	53233	11.3693	2.40706	1.57642	0.830635	8.9622	6.65202	2.31017	530249.0	75061.0	455188.0	0	0	0	0	0	8	84	30	31	72
1	65536	4	1	1	8	1048576	87071	35.8601	6.35013	5.28506	1.06507	29.51	25.2209	4.28904	982982.0	98149.3	884833.0	0	0	0	0	0	8	84	30	31	77
2	131072	8	2	4	16	131072	60152	81.4907	3.92737	3.08969	0.837681	77.5633	68.7757	8.78763	2073460.0	79972.1	1993480.0	0	0	0	0	0	8	84	30	31	76
2	65536	1	1	1	2	131072	136375	13.6549	2.21311	1.36359	0.849513	11.4418	7.3638	4.07797	932592.0	80929.1	851663.0	0	0	0	0	0	8	84	30	31	81
4	16384	16	4	2	4	524288	59838	31.094	2.24945	1.40225	0.8472	28.8445	25.8851	2.95945	754887.0	76400.8	678486.0	0	0	0	0	0	8	84	30	31	79
2	65536	16	2	2	4	131072	64216	67.6847	3.73169	2.89401	0.837681	63.953	58.2433	5.7097	1323190.0	79972.1	1243210.0	0	0	0	0	0	8	84	30	31	76
1	16384	2	1	2	8	524288	92500	18.0473	6.02585	4.97972	1.04613	12.0214	10.7905	1.23093	331239.0	96618.1	234621.0	0	0	0	0	0	8	84	30	31	69
2	16384	4	2	4	1	262144	117934	8.03169	2.42311	1.57833	0.84478	5.60858	4.31581	1.29277	314990.0	80546.3	234443.0	0	0	0	0	0	8	84	30	31	79
1	32768	2	1	2	16	524288	91788	23.0705	6.0645	5.01837	1.04613	17.006	14.7576	2.24834	551980.0	96618.1	455361.0	0	0	0	0	0	8	84	30	31	69
4	32768	2	1	2	8	131072	51126	11.3409	2.49108	1.64388	0.8472	8.84979	6.60145	2.24834	531762.0	76400.8	455361.0	0	0	0	0	0	8	84	30	31	79
2	65536	1	1	1	4	131072	108397	15.9471	2.56804	1.71616	0.85188	13.3791	9.30111	4.07797	932783.0	81120.5	851663.0	0	0	0	0	0	8	84	30	31	82
4	16384	2	1	4	8	1048576	55587	8.07031	2.35917	1.51197	0.8472	5.71114	4.48021	1.23093	311022.0	76400.8	234621.0	0	0	0	0	0	8	84	30	31	79
2	131072	16	1	1	2	524288	75188	73.0856	3.31083	2.47079	0.840047	69.7747	60.2701	9.50465	2084170.0	80163.5	2004000.0	0	0	0	0	0	8	84	30	31	77
2	65536	4	2	1	4	1048576	62554	25.7706	3.81829	2.97114	0.847147	21.9523	17.6632	4.28904	965571.0	80737.7	884833.0	0	0	0	0	0	8	84	30	31	80
